1685797235.547116,-1,582,420,26,540,5,-1,-1,-1
1685797235.547116,-1,746,420,1266,545,6,-1,-1,-1
1685797235.647003,-1,688,420,861,715,0,-1,-1,-1
1685797235.647003,-1,629,440,312,715,1,-1,-1,-1
1685797235.647003,-1,585,430,5,620,2,-1,-1,-1
1685797235.647003,-1,724,420,1276,660,3,-1,-1,-1
1685797235.647003,-1,627,440,255,715,4,-1,-1,-1
1685797235.647003,-1,533,430,20,540,5,-1,-1,-1
1685797235.647003,-1,750,420,1272,545,6,-1,-1,-1
1685797235.746459,-1,689,420,860,715,0,-1,-1,-1
1685797235.746459,-1,629,440,314,715,1,-1,-1,-1
1685797235.746459,-1,723,420,1279,660,2,-1,-1,-1
1685797235.746459,-1,584,430,6,620,3,-1,-1,-1
1685797235.746459,-1,628,440,258,715,4,-1,-1,-1
1685797235.746459,-1,536,430,22,540,5,-1,-1,-1
1685797235.746459,-1,790,430,1270,545,6,-1,-1,-1
1685797235.845899,-1,687,420,862,715,0,-1,-1,-1
1685797235.845899,-1,720,420,1268,655,1,-1,-1,-1
1685797235.845899,-1,628,440,320,715,2,-1,-1,-1
1685797235.845899,-1,562,440,12,625,3,-1,-1,-1
1685797235.845899,-1,616,450,263,715,4,-1,-1,-1
1685797235.845899,-1,744,420,1267,545,5,-1,-1,-1
1685797235.845899,-1,540,430,31,540,6,-1,-1,-1
1685797235.945325,-1,686,420,866,715,0,-1,-1,-1
1685797235.945325,-1,722,420,1269,655,1,-1,-1,-1
1685797235.945325,-1,643,430,322,715,2,-1,-1,-1
1685797235.945325,-1,561,440,12,625,3,-1,-1,-1
1685797235.945325,-1,787,430,1269,545,4,-1,-1,-1
1685797235.945325,-1,628,440,265,715,5,-1,-1,-1
1685797235.945325,-1,491,440,12,545,6,-1,-1,-1
1685797236.044735,-1,687,420,869,715,0,-1,-1,-1
1685797236.044735,-1,642,430,325,715,1,-1,-1,-1
1685797236.044735,-1,725,420,1273,655,2,-1,-1,-1
1685797236.044735,-1,554,440,1,625,3,-1,-1,-1
1685797236.044735,-1,533,430,26,540,4,-1,-1,-1
1685797236.044735,-1,609,450,272,715,5,-1,-1,-1
1685797236.044735,-1,749,420,1273,545,6,-1,-1,-1
1685797236.144131,-1,685,420,873,715,0,-1,-1,-1
1685797236.144131,-1,641,430,326,715,1,-1,-1,-1
1685797236.144131,-1,550,440,15,620,2,-1,-1,-1
1685797236.144131,-1,707,410,1279,660,3,-1,-1,-1
1685797236.144131,-1,608,450,272,715,4,-1,-1,-1
1685797236.144131,-1,483,440,18,540,5,-1,-1,-1
1685797236.243511,-1,691,430,878,715,0,-1,-1,-1
1685797236.243511,-1,641,430,328,715,1,-1,-1,-1
1685797236.243511,-1,519,450,7,620,2,-1,-1,-1
1685797236.243511,-1,729,420,1275,655,3,-1,-1,-1
1685797236.243511,-1,607,450,274,715,4,-1,-1,-1
1685797236.243511,-1,487,440,18,540,5,-1,-1,-1
1685797236.342876,-1,689,420,876,715,0,-1,-1,-1
1685797236.342876,-1,642,430,332,715,1,-1,-1,-1
1685797236.342876,-1,725,420,1274,655,2,-1,-1,-1
1685797236.342876,-1,608,450,276,715,3,-1,-1,-1
1685797236.342876,-1,537,430,21,540,4,-1,-1,-1
1685797236.342876,-1,537,450,9,630,5,-1,-1,-1
1685797236.342876,-1,748,420,1275,545,6,-1,-1,-1
1685797236.442226,-1,686,420,880,715,0,-1,-1,-1
1685797236.442226,-1,640,430,335,715,1,-1,-1,-1
1685797236.442226,-1,745,430,1275,655,2,-1,-1,-1
1685797236.442226,-1,559,440,8,630,3,-1,-1,-1
1685797236.442226,-1,747,420,1272,545,4,-1,-1,-1
1685797236.442226,-1,596,459,281,715,5,-1,-1,-1
1685797236.541562,-1,692,430,883,715,0,-1,-1,-1
1685797236.541562,-1,641,430,336,715,1,-1,-1,-1
1685797236.541562,-1,746,430,1275,655,2,-1,-1,-1
1685797236.541562,-1,558,440,6,635,3,-1,-1,-1
1685797236.541562,-1,786,430,1270,545,4,-1,-1,-1
1685797236.541562,-1,596,459,282,715,5,-1,-1,-1
1685797236.541562,-1,533,430,31,540,6,-1,-1,-1
1685797236.640885,-1,693,430,886,715,0,-1,-1,-1
1685797236.640885,-1,745,430,1275,655,1,-1,-1,-1
1685797236.640885,-1,641,430,338,715,2,-1,-1,-1
1685797236.640885,-1,554,440,3,625,3,-1,-1,-1
1685797236.640885,-1,575,420,23,540,4,-1,-1,-1
1685797236.640885,-1,596,459,283,715,5,-1,-1,-1
1685797236.640885,-1,787,430,1272,545,6,-1,-1,-1
1685797236.740339,-1,693,430,889,715,0,-1,-1,-1
1685797236.740339,-1,641,430,342,715,1,-1,-1,-1
1685797236.740339,-1,615,450,288,715,2,-1,-1,-1
1685797236.740339,-1,557,440,2,625,3,-1,-1,-1
1685797236.740339,-1,721,420,1270,655,4,-1,-1,-1
1685797236.740339,-1,536,430,22,540,5,-1,-1,-1
1685797236.740339,-1,787,430,1273,545,6,-1,-1,-1
1685797236.839777,-1,693,430,885,715,0,-1,-1,-1
1685797236.839777,-1,645,430,347,715,1,-1,-1,-1
1685797236.839777,-1,742,430,1271,655,2,-1,-1,-1
1685797236.839777,-1,561,440,13,625,3,-1,-1,-1
1685797236.839777,-1,618,450,293,715,4,-1,-1,-1
1685797236.839777,-1,495,440,27,540,5,-1,-1,-1
1685797236.839777,-1,782,430,1268,545,6,-1,-1,-1
1685797236.939202,-1,684,420,889,715,0,-1,-1,-1
1685797236.939202,-1,635,440,351,715,1,-1,-1,-1
1685797236.939202,-1,743,430,1276,655,2,-1,-1,-1
1685797236.939202,-1,630,440,298,715,3,-1,-1,-1
1685797236.939202,-1,562,440,2,630,4,-1,-1,-1
1685797236.939202,-1,495,440,12,545,5,-1,-1,-1
1685797236.939202,-1,784,430,1267,545,6,-1,-1,-1
1685797237.038609,-1,684,420,892,715,0,-1,-1,-1
1685797237.038609,-1,635,440,354,715,1,-1,-1,-1
1685797237.038609,-1,619,450,301,715,2,-1,-1,-1
1685797237.038609,-1,744,430,1276,655,3,-1,-1,-1
1685797237.038609,-1,563,440,1,630,4,-1,-1,-1
1685797237.038609,-1,497,440,13,545,5,-1,-1,-1
1685797237.038609,-1,784,430,1265,545,6,-1,-1,-1
1685797237.138003,-1,701,440,899,715,0,-1,-1,-1
1685797237.138003,-1,617,450,301,715,1,-1,-1,-1
1685797237.138003,-1,634,440,355,715,2,-1,-1,-1
1685797237.138003,-1,590,430,2,630,3,-1,-1,-1
1685797237.138003,-1,751,430,1279,655,4,-1,-1,-1
1685797237.138003,-1,537,430,26,540,5,-1,-1,-1
1685797237.138003,-1,789,430,1269,545,6,-1,-1,-1
1685797237.237381,-1,694,430,903,715,0,-1,-1,-1
1685797237.237381,-1,641,430,356,715,1,-1,-1,-1
1685797237.237381,-1,626,440,301,715,2,-1,-1,-1
1685797237.237381,-1,551,440,6,625,3,-1,-1,-1
1685797237.237381,-1,752,430,1274,650,4,-1,-1,-1
1685797237.237381,-1,483,440,19,540,5,-1,-1,-1
1685797237.336744,-1,631,440,357,715,0,-1,-1,-1
1685797237.336744,-1,626,440,302,715,1,-1,-1,-1
1685797237.336744,-1,695,430,906,715,2,-1,-1,-1
1685797237.336744,-1,550,440,13,620,3,-1,-1,-1
1685797237.336744,-1,752,430,1279,655,4,-1,-1,-1
1685797237.336744,-1,528,430,18,540,5,-1,-1,-1
1685797237.436091,-1,703,440,901,715,0,-1,-1,-1
1685797237.436091,-1,618,450,306,715,1,-1,-1,-1
1685797237.436091,-1,643,430,361,715,2,-1,-1,-1
1685797237.436091,-1,748,430,1278,655,3,-1,-1,-1
1685797237.436091,-1,586,430,10,620,4,-1,-1,-1
1685797237.436091,-1,746,420,1271,545,5,-1,-1,-1
1685797237.436091,-1,490,440,20,540,6,-1,-1,-1
1685797237.535424,-1,702,440,903,715,0,-1,-1,-1
1685797237.535424,-1,618,450,310,715,1,-1,-1,-1
1685797237.535424,-1,645,430,367,715,2,-1,-1,-1
1685797237.535424,-1,747,430,1279,655,3,-1,-1,-1
1685797237.535424,-1,565,440,11,625,4,-1,-1,-1
1685797237.535424,-1,740,420,1271,545,5,-1,-1,-1
1685797237.535424,-1,492,440,26,540,6,-1,-1,-1
1685797237.634744,-1,702,440,908,715,0,-1,-1,-1
1685797237.634744,-1,617,450,313,715,1,-1,-1,-1
1685797237.634744,-1,644,430,369,715,2,-1,-1,-1
1685797237.634744,-1,749,430,1272,650,3,-1,-1,-1
1685797237.634744,-1,567,440,12,625,4,-1,-1,-1
1685797237.634744,-1,740,420,1274,545,5,-1,-1,-1
1685797237.634744,-1,447,450,26,540,6,-1,-1,-1
1685797237.734895,-1,706,440,912,715,0,-1,-1,-1
1685797237.734895,-1,748,430,1277,650,1,-1,-1,-1
1685797237.734895,-1,626,440,315,715,2,-1,-1,-1
1685797237.734895,-1,643,430,370,715,3,-1,-1,-1
1685797237.734895,-1,532,450,2,630,4,-1,-1,-1
1685797237.734895,-1,447,450,24,540,5,-1,-1,-1
1685797237.734895,-1,706,410,1276,545,6,-1,-1,-1
1685797237.835496,-1,699,430,914,715,0,-1,-1,-1
1685797237.835496,-1,625,440,314,715,1,-1,-1,-1
1685797237.835496,-1,640,430,370,715,2,-1,-1,-1
1685797237.835496,-1,747,430,1279,650,3,-1,-1,-1
1685797237.835496,-1,486,440,13,540,4,-1,-1,-1
1685797237.835496,-1,537,450,0,630,5,-1,-1,-1
1685797237.835496,-1,709,410,1275,545,6,-1,-1,-1
1685797237.936103,-1,635,430,312,715,0,-1,-1,-1
1685797237.936103,-1,749,430,1279,650,1,-1,-1,-1
1685797237.936103,-1,700,430,913,715,2,-1,-1,-1
1685797237.936103,-1,648,420,371,715,3,-1,-1,-1
1685797237.936103,-1,577,430,8,620,4,-1,-1,-1
1685797237.936103,-1,480,440,17,540,5,-1,-1,-1
1685797237.936103,-1,723,410,1275,540,6,-1,-1,-1
1685797238.036716,-1,699,430,915,715,0,-1,-1,-1
1685797238.036716,-1,749,430,1269,645,1,-1,-1,-1
1685797238.036716,-1,636,430,313,715,2,-1,-1,-1
1685797238.036716,-1,641,430,371,715,3,-1,-1,-1
1685797238.036716,-1,577,430,8,620,4,-1,-1,-1
1685797238.036716,-1,526,430,16,545,5,-1,-1,-1
1685797238.036716,-1,746,420,1275,545,6,-1,-1,-1
1685797238.137336,-1,697,430,917,715,0,-1,-1,-1
1685797238.137336,-1,628,440,319,715,1,-1,-1,-1
1685797238.137336,-1,644,430,376,715,2,-1,-1,-1
1685797238.137336,-1,745,430,1273,650,3,-1,-1,-1
1685797238.137336,-1,738,420,1271,545,4,-1,-1,-1
1685797238.137336,-1,588,430,13,615,5,-1,-1,-1
1685797238.237961,-1,703,440,918,715,0,-1,-1,-1
1685797238.237961,-1,631,440,324,715,1,-1,-1,-1
1685797238.237961,-1,646,430,379,715,2,-1,-1,-1
1685797238.237961,-1,714,420,1268,650,3,-1,-1,-1
1685797238.237961,-1,734,420,1265,545,4,-1,-1,-1
1685797238.237961,-1,567,440,11,630,5,-1,-1,-1
1685797238.338593,-1,568,440,10,630,0,-1,-1,-1
1685797238.338593,-1,703,440,919,715,1,-1,-1,-1
1685797238.338593,-1,631,440,328,715,2,-1,-1,-1
1685797238.338593,-1,711,420,1272,655,3,-1,-1,-1
1685797238.338593,-1,627,450,383,715,4,-1,-1,-1
1685797238.338593,-1,732,420,1264,545,5,-1,-1,-1
1685797238.338593,-1,547,430,16,545,6,-1,-1,-1
1685797238.439230,-1,639,430,328,715,0,-1,-1,-1
1685797238.439230,-1,635,440,382,715,1,-1,-1,-1
1685797238.439230,-1,696,430,919,715,2,-1,-1,-1
1685797238.439230,-1,590,430,8,630,3,-1,-1,-1
1685797238.439230,-1,766,440,1268,650,4,-1,-1,-1
1685797238.439230,-1,736,420,1266,545,5,-1,-1,-1
1685797238.439230,-1,541,430,18,545,6,-1,-1,-1
1685797238.539875,-1,634,440,382,715,0,-1,-1,-1
1685797238.539875,-1,638,430,328,715,1,-1,-1,-1
1685797238.539875,-1,744,430,1277,650,2,-1,-1,-1
1685797238.539875,-1,697,430,919,715,3,-1,-1,-1
1685797238.539875,-1,558,440,7,630,4,-1,-1,-1
1685797238.539875,-1,536,430,28,540,5,-1,-1,-1
1685797238.539875,-1,781,430,1272,545,6,-1,-1,-1
1685797238.640524,-1,745,430,1276,650,0,-1,-1,-1
1685797238.640524,-1,627,440,330,715,1,-1,-1,-1
1685797238.640524,-1,635,440,384,715,2,-1,-1,-1
1685797238.640524,-1,697,430,921,715,3,-1,-1,-1
1685797238.640524,-1,561,440,5,630,4,-1,-1,-1
1685797238.640524,-1,489,440,27,540,5,-1,-1,-1
1685797238.640524,-1,741,420,1271,545,6,-1,-1,-1
1685797238.740945,-1,561,440,10,630,0,-1,-1,-1
1685797238.740945,-1,624,450,390,715,1,-1,-1,-1
1685797238.740945,-1,629,440,331,715,2,-1,-1,-1
1685797238.740945,-1,768,440,1276,650,3,-1,-1,-1
1685797238.740945,-1,707,450,925,715,4,-1,-1,-1
1685797238.740945,-1,737,420,1268,545,5,-1,-1,-1
1685797238.740945,-1,491,440,13,545,6,-1,-1,-1
1685797238.841418,-1,562,440,0,635,0,-1,-1,-1
1685797238.841418,-1,625,450,390,715,1,-1,-1,-1
1685797238.841418,-1,629,440,333,715,2,-1,-1,-1
1685797238.841418,-1,767,440,1278,650,3,-1,-1,-1
1685797238.841418,-1,706,450,927,715,4,-1,-1,-1
1685797238.841418,-1,737,420,1265,545,5,-1,-1,-1
1685797238.841418,-1,534,430,11,545,6,-1,-1,-1
1685797238.941908,-1,626,440,333,715,0,-1,-1,-1
1685797238.941908,-1,623,450,390,715,1,-1,-1,-1
1685797238.941908,-1,768,440,1273,650,2,-1,-1,-1
1685797238.941908,-1,557,440,7,630,3,-1,-1,-1
1685797238.941908,-1,693,430,930,715,4,-1,-1,-1
1685797238.941908,-1,739,420,1269,545,5,-1,-1,-1
1685797238.941908,-1,483,440,22,540,6,-1,-1,-1
1685797239.042412,-1,634,430,333,715,0,-1,-1,-1
1685797239.042412,-1,621,450,388,715,1,-1,-1,-1
1685797239.042412,-1,746,430,1274,650,2,-1,-1,-1
1685797239.042412,-1,693,430,933,715,3,-1,-1,-1
1685797239.042412,-1,527,430,17,540,4,-1,-1,-1
1685797239.042412,-1,578,430,7,620,5,-1,-1,-1
1685797239.042412,-1,744,420,1270,545,6,-1,-1,-1
1685797239.142934,-1,635,430,333,715,0,-1,-1,-1
1685797239.142934,-1,621,450,389,715,1,-1,-1,-1
1685797239.142934,-1,686,420,930,715,2,-1,-1,-1
1685797239.142934,-1,745,430,1277,650,3,-1,-1,-1
1685797239.142934,-1,554,440,5,630,4,-1,-1,-1
1685797239.142934,-1,784,430,1267,545,5,-1,-1,-1
1685797239.142934,-1,527,430,14,540,6,-1,-1,-1
1685797239.243469,-1,623,450,389,715,0,-1,-1,-1
1685797239.243469,-1,628,440,330,715,1,-1,-1,-1
1685797239.243469,-1,685,420,931,715,2,-1,-1,-1
1685797239.243469,-1,768,440,1276,650,3,-1,-1,-1
1685797239.243469,-1,556,440,3,630,4,-1,-1,-1
1685797239.243469,-1,740,420,1261,545,5,-1,-1,-1
1685797239.243469,-1,481,440,18,540,6,-1,-1,-1
1685797239.344022,-1,624,450,390,715,0,-1,-1,-1
1685797239.344022,-1,628,440,331,715,1,-1,-1,-1
1685797239.344022,-1,739,430,1278,655,2,-1,-1,-1
1685797239.344022,-1,558,440,4,630,3,-1,-1,-1
1685797239.344022,-1,699,440,932,715,4,-1,-1,-1
1685797239.344022,-1,737,420,1259,545,5,-1,-1,-1
1685797239.344022,-1,482,440,20,540,6,-1,-1,-1
1685797239.444589,-1,624,450,392,715,0,-1,-1,-1
1685797239.444589,-1,628,440,333,715,1,-1,-1,-1
1685797239.444589,-1,735,430,1279,660,2,-1,-1,-1
1685797239.444589,-1,556,440,5,630,3,-1,-1,-1
1685797239.444589,-1,699,440,933,715,4,-1,-1,-1
1685797239.444589,-1,738,420,1279,550,5,-1,-1,-1
1685797239.444589,-1,486,440,24,540,6,-1,-1,-1
1685797239.545173,-1,623,450,392,715,0,-1,-1,-1
1685797239.545173,-1,636,430,333,715,1,-1,-1,-1
1685797239.545173,-1,692,430,933,715,2,-1,-1,-1
1685797239.545173,-1,736,430,1274,655,3,-1,-1,-1
1685797239.545173,-1,553,440,8,630,4,-1,-1,-1
1685797239.545173,-1,739,420,1259,545,5,-1,-1,-1
1685797239.545173,-1,531,430,23,540,6,-1,-1,-1
1685797239.645771,-1,621,450,391,715,0,-1,-1,-1
1685797239.645771,-1,643,420,334,715,1,-1,-1,-1
1685797239.645771,-1,693,430,934,715,2,-1,-1,-1
1685797239.645771,-1,767,440,1273,650,3,-1,-1,-1
1685797239.645771,-1,604,420,10,620,4,-1,-1,-1
1685797239.645771,-1,784,430,1264,545,5,-1,-1,-1
1685797239.645771,-1,525,430,21,540,6,-1,-1,-1
1685797239.746383,-1,629,440,390,715,0,-1,-1,-1
1685797239.746383,-1,643,420,333,715,1,-1,-1,-1
1685797239.746383,-1,685,420,934,715,2,-1,-1,-1
1685797239.746383,-1,605,420,1,625,3,-1,-1,-1
1685797239.746383,-1,745,430,1274,650,4,-1,-1,-1
1685797239.746383,-1,786,430,1264,545,5,-1,-1,-1
1685797239.746383,-1,564,420,18,540,6,-1,-1,-1
1685797239.845950,-1,631,440,388,715,0,-1,-1,-1
1685797239.845950,-1,632,430,331,715,1,-1,-1,-1
1685797239.845950,-1,604,420,4,625,2,-1,-1,-1
1685797239.845950,-1,692,430,936,715,3,-1,-1,-1
1685797239.845950,-1,770,440,1272,650,4,-1,-1,-1
1685797239.845950,-1,823,440,1262,545,5,-1,-1,-1
1685797239.845950,-1,520,430,20,540,6,-1,-1,-1
1685797239.945508,-1,628,440,392,715,0,-1,-1,-1
1685797239.945508,-1,692,430,938,715,1,-1,-1,-1
1685797239.945508,-1,643,420,332,715,2,-1,-1,-1
1685797239.945508,-1,605,420,6,625,3,-1,-1,-1
1685797239.945508,-1,743,430,1270,650,4,-1,-1,-1
1685797239.945508,-1,784,430,1264,545,5,-1,-1,-1
1685797239.945508,-1,563,420,20,540,6,-1,-1,-1
1685797240.045055,-1,630,440,391,715,0,-1,-1,-1
1685797240.045055,-1,682,420,935,715,1,-1,-1,-1
1685797240.045055,-1,635,430,330,715,2,-1,-1,-1
1685797240.045055,-1,736,430,1275,655,3,-1,-1,-1
1685797240.045055,-1,556,440,3,630,4,-1,-1,-1
1685797240.045055,-1,738,420,1259,545,5,-1,-1,-1
1685797240.045055,-1,528,430,20,540,6,-1,-1,-1
1685797240.144593,-1,689,430,934,715,0,-1,-1,-1
1685797240.144593,-1,633,440,393,715,1,-1,-1,-1
1685797240.144593,-1,730,430,1274,655,2,-1,-1,-1
1685797240.144593,-1,638,430,334,715,3,-1,-1,-1
1685797240.144593,-1,563,440,6,630,4,-1,-1,-1
1685797240.144593,-1,538,430,23,540,5,-1,-1,-1
1685797240.144593,-1,733,420,1260,545,6,-1,-1,-1
1685797240.244119,-1,681,420,932,715,0,-1,-1,-1
1685797240.244119,-1,633,440,393,715,1,-1,-1,-1
1685797240.244119,-1,637,430,335,715,2,-1,-1,-1
1685797240.244119,-1,733,430,1275,655,3,-1,-1,-1
1685797240.244119,-1,563,440,8,630,4,-1,-1,-1
1685797240.244119,-1,581,420,27,540,5,-1,-1,-1
1685797240.244119,-1,733,420,1257,545,6,-1,-1,-1
1685797240.343637,-1,676,410,935,715,0,-1,-1,-1
1685797240.343637,-1,632,440,394,715,1,-1,-1,-1
1685797240.343637,-1,636,430,335,715,2,-1,-1,-1
1685797240.343637,-1,588,430,12,630,3,-1,-1,-1
1685797240.343637,-1,736,430,1267,650,4,-1,-1,-1
1685797240.343637,-1,738,420,1259,545,5,-1,-1,-1
1685797240.343637,-1,535,430,31,540,6,-1,-1,-1
1685797240.443143,-1,683,420,935,715,0,-1,-1,-1
1685797240.443143,-1,631,440,395,715,1,-1,-1,-1
1685797240.443143,-1,634,430,337,715,2,-1,-1,-1
1685797240.443143,-1,586,430,2,635,3,-1,-1,-1
1685797240.443143,-1,766,440,1275,650,4,-1,-1,-1
1685797240.443143,-1,532,430,11,545,5,-1,-1,-1
1685797240.443143,-1,781,430,1259,545,6,-1,-1,-1
1685797240.542641,-1,682,420,934,715,0,-1,-1,-1
1685797240.542641,-1,623,450,398,715,1,-1,-1,-1
1685797240.542641,-1,636,430,341,715,2,-1,-1,-1
1685797240.542641,-1,563,440,6,635,3,-1,-1,-1
1685797240.542641,-1,711,420,1275,655,4,-1,-1,-1
1685797240.542641,-1,579,420,15,545,5,-1,-1,-1
1685797240.542641,-1,738,420,1279,550,6,-1,-1,-1
1685797240.642127,-1,681,420,934,715,0,-1,-1,-1
1685797240.642127,-1,623,450,398,715,1,-1,-1,-1
1685797240.642127,-1,634,430,342,715,2,-1,-1,-1
1685797240.642127,-1,741,420,1263,545,3,-1,-1,-1
1685797240.642127,-1,537,430,32,540,4,-1,-1,-1
1685797240.642127,-1,763,440,1270,650,5,-1,-1,-1
1685797240.642127,-1,560,440,3,635,6,-1,-1,-1
1685797240.741607,-1,683,420,937,715,0,-1,-1,-1
1685797240.741607,-1,627,440,396,715,1,-1,-1,-1
1685797240.741607,-1,631,430,339,715,2,-1,-1,-1
1685797240.741607,-1,767,440,1277,650,3,-1,-1,-1
1685797240.741607,-1,568,420,27,540,4,-1,-1,-1
1685797240.741607,-1,553,440,12,630,5,-1,-1,-1
1685797240.741607,-1,788,430,1269,545,6,-1,-1,-1
1685797240.841684,-1,692,430,936,715,0,-1,-1,-1
1685797240.841684,-1,747,430,1270,645,1,-1,-1,-1
1685797240.841684,-1,625,440,393,715,2,-1,-1,-1
1685797240.841684,-1,630,430,338,715,3,-1,-1,-1
1685797240.841684,-1,558,420,25,540,4,-1,-1,-1
1685797240.841684,-1,548,440,13,630,5,-1,-1,-1
1685797240.841684,-1,788,430,1271,545,6,-1,-1,-1
1685797240.941771,-1,691,430,937,715,0,-1,-1,-1
1685797240.941771,-1,746,430,1278,650,1,-1,-1,-1
1685797240.941771,-1,625,440,392,715,2,-1,-1,-1
1685797240.941771,-1,639,420,337,715,3,-1,-1,-1
1685797240.941771,-1,548,440,1,635,4,-1,-1,-1
1685797240.941771,-1,558,420,17,540,5,-1,-1,-1
